359,2043,2
359,2291,2
371,1839,2
371,1693,2
371,1843,2
371,1841,2
371,1844,2
371,2308,2
371,2081,2
374,1839,2
374,1722,2
374,639,2
374,2291,2
374,2034,2
374,1928,2
374,2307,2
374,2296,2
374,2075,2
435,1839,2
435,1930,2
435,1931,2
435,1947,2
435,1870,2
435,1510,2
435,1929,2
435,2465,2
435,1859,2
435,1904,2
435,2307,2
435,2308,2
435,1925,2
435,2085,2
435,852,2
446,1839,3
446,1967,3
446,1980,3
446,2010,3
446,871,5
446,1914,3
446,639,3
446,331,3
446,2554,3
446,1945,3
456,1839,2
456,1969,2
456,1851,2
456,1564,2
456,639,2
456,2554,2
456,1602,2
456,2307,2
456,1925,2
456,1917,2
456,2006,2
456,2064,2
477,1839,2
477,1980,2
477,639,2
477,1928,2
477,2307,2
477,2296,2
547,1839,2
547,1715,2
547,1713,2
547,1775,2
547,1861,2
547,2307,2
547,2081,2
547,1982,2
555,1839,2
555,1870,2
555,1841,2
555,981,2
555,1914,2
555,904,2
555,1274,2
555,1859,2
555,353,2
555,1094,2
555,1928,2
555,2307,2
569,1839,2
569,1928,2
569,2307,2
569,2308,2
569,2081,2
569,2086,2
569,1987,2
569,2080,2
590,1839,1
590,1841,1
590,1913,1
590,1840,1
590,1668,1
590,2554,1
590,2090,1
590,2384,1
593,1839,1
593,1693,1
593,1764,1
593,1841,1
593,1722,1
593,1794,1
593,2007,1
593,1766,1
593,1765,1
593,1668,1
593,645,1
593,1602,1
593,2158,1
598,1839,1
598,1693,1
598,1722,1
598,1801,1
598,1668,1
598,2554,1
598,1928,1
598,2296,1
602,1839,1
602,1979,1
602,956,1
602,1753,1
602,1781,1
602,1970,1
602,2087,1
602,2077,1
602,1998,1
626,1839,1
626,1945,1
626,2076,1
626,1938,1
626,2407,1
626,1937,1
626,2078,1
626,2151,1
626,2158,1
646,1839,1
646,1980,1
646,1870,1
646,1764,1
646,1722,1
646,1604,1
646,1794,1
646,1668,1
646,639,1
646,1785,1
646,1928,1
646,1378,1
646,2036,1
656,1839,1
656,1843,1
656,1841,1
656,1928,1
656,2308,1
656,1945,1
656,2342,1
656,2339,1
718,1839,1
718,1693,1
718,1843,1
718,2008,1
718,2011,1
718,1844,1
718,2307,1
718,1998,1
739,1839,1
739,1693,1
739,2037,1
739,1604,1
739,2469,1
739,1668,1
739,380,1
739,1916,1
746,1839,1
746,1980,1
746,1984,1
746,1885,1
746,2007,1
746,639,1
746,2291,1
746,2080,1
746,2321,1
746,1998,1
761,1839,1
761,1721,1
761,2291,1
761,2076,1
761,2132,1
761,2133,1
761,2139,1
761,2150,1
803,1839,1
803,434,1
803,9,1
803,900,1
803,1334,1
803,1346,1
803,92,1
803,1467,1
803,1703,1
803,1861,1
841,1839,1
841,1693,1
841,1934,1
841,1841,1
841,1463,1
841,419,1
841,937,1
841,2308,1
841,2150,1
845,1839,1
845,1874,1
845,1843,1
845,1841,1
845,767,1
845,907,1
845,1596,1
845,2080,1
845,2302,1
850,1839,1
850,1934,1
850,2067,1
850,2326,1
850,2074,1
850,2345,1
850,2382,1
850,2170,1
850,2433,1
867,1839,1
867,1969,1
867,1849,1
867,342,1
867,2077,1
867,624,1
867,2170,1
909,1839,1
909,1693,1
909,1841,1
909,1722,1
909,690,1
909,2307,1
909,2133,1
909,2325,1
909,2345,1
909,2383,1
937,1839,1
937,1959,1
937,906,1
937,1221,1
937,2082,1
937,2326,1
937,2325,1
937,2473,1
937,2363,1
937,2557,1
937,1366,1
937,2421,1
951,1839,1
951,644,1
951,1916,1
951,2326,1
951,2382,1
951,2168,1
951,2171,1
951,2433,1
966,1839,1
966,733,1
966,645,1
966,2384,1
966,2326,1
966,2383,1
966,2473,1
966,2122,1
966,2494,1
970,1839,1
970,1843,1
970,1844,1
970,2132,1
970,2133,1
970,2557,1
970,2122,1
970,2488,1
970,2118,1
975,1839,1
975,550,1
975,1566,1
975,82,1
975,70,1
975,2473,1
975,2410,1
975,2392,1
975,2401,1
993,1839,1
993,1931,1
993,598,1
993,1806,1
993,1592,1
993,594,1
993,2081,1
993,808,1
993,2440,1
998,1839,1
998,1755,1
998,1602,1
998,1928,1
998,2307,1
998,2308,1
998,2296,1
998,2171,1
998,2435,1
998,2436,1
998,2119,1
998,1848,1
1002,1839,1
1002,1693,1
1002,1843,1
1002,1841,1
1002,1844,1
1002,1755,1
1002,644,1
1002,1928,1
1002,2307,1
1002,2308,1
1002,2339,1
1002,2326,1
1002,2325,1
1002,2382,1
1002,2383,1
1020,1839,1
1020,1693,1
1020,1843,1
1020,1934,1
1020,1800,1
1020,1841,1
1020,1844,1
1020,2557,1
1020,2112,1
1030,1839,1
1030,842,1
1030,2680,1
1030,1970,1
1030,639,1
1030,2036,1
1030,2090,1
1030,2077,1
1030,2376,1
1044,1839,1
1044,1722,1
1044,2473,1
1044,2557,1
1044,1993,1
1044,2435,1
1044,2114,1
1044,2448,1
1044,2494,1
1050,1839,1
1050,1604,1
1050,1667,1
1050,1454,1
1050,2286,1
1050,2361,1
1050,2445,1
1056,1839,1
1056,434,1
1056,595,1
1056,592,1
1056,645,1
1056,342,1
1056,2273,1
1056,320,1
1056,2302,1
1056,2383,1
1056,2169,1
1056,2171,1
1056,2395,1
1056,2113,1
1056,2449,1
1056,3044,1
1066,1839,1
1066,1604,1
1066,2433,1
1066,2363,1
1066,2003,1
1066,2338,1
1066,2114,1
1066,2430,1
1066,1988,1
1069,1839,1
1069,2274,1
1069,1843,1
1069,1915,1
1069,2113,1
1069,2348,1
1069,2436,1
1069,2447,1
1071,1839,1
1071,1870,1
1071,1844,1
1071,198,1
1071,2307,1
1071,2308,1
1071,2112,1
1071,2444,1
1071,2553,1
1075,1839,1
1075,1693,1
1075,1843,1
1075,1841,1
1075,1844,1
1075,598,1
1075,1593,1
1075,1625,1
1075,1527,1
1075,472,1
1075,1999,1
1123,1839,1
1123,1693,1
1123,1697,1
1123,2557,1
1123,1988,1
1123,2494,1
1123,2488,1
1123,2497,1
1162,1839,1
1162,2604,1
1162,1841,1
1162,2338,1
1162,2348,1
1162,2449,1
1162,2497,1
1162,2447,1
1211,1839,1
1211,2339,1
1211,1541,1
1211,2446,1
1211,732,1
1211,2584,1
1211,2858,1
1211,2438,1
1211,2585,1
1211,2580,1
1245,1839,1
1245,2133,1
1245,2143,1
1245,2548,1
1245,2149,1
1245,2857,1
1245,2121,1
1245,740,1
1245,1990,1
1291,1839,1
1291,1841,1
1291,176,1
1291,2172,1
1291,2483,1
1291,1989,1
1291,2581,1
1291,3050,1
1302,1839,1
1302,434,1
1302,342,1
1302,2307,1
1302,2308,1
1302,2081,1
1302,2342,1
1302,1008,1
1302,2494,1
1302,2167,1
1302,2580,1
1322,1839,1
1322,956,1
1322,1843,1
1322,645,1
1322,331,1
1322,2302,1
1322,624,1
1322,2173,1
1384,1839,1
1384,1589,1
1384,625,1
1384,644,1
1384,645,1
1384,2034,1
1384,1928,1
1384,2081,1
1384,1923,1
1384,2383,1
1384,2494,1
1384,2858,1
1384,2583,1
1391,1839,1
1391,1509,1
1391,336,1
1391,2224,1
1391,2268,1
1391,2446,1
1391,2580,1
1415,1839,1
1415,1841,1
1415,625,1
1415,1668,1
1415,1706,1
1415,1619,1
1415,1602,1
1415,2034,1
1415,2064,1
1415,2336,1
1415,2342,1
1415,2494,1
1415,740,1
1415,2858,1
1415,3063,1
1415,2581,1
1415,3064,1
1415,2884,1
1415,2463,1
1419,1839,1
1419,1915,1
1419,732,1
1419,2584,1
1419,2858,1
1419,2117,1
1419,2438,1
1419,2585,1
1419,2579,1
1419,2580,1
1419,2583,1
1419,2439,1
1420,1839,1
1420,625,1
1420,639,1
1420,2036,1
1420,2446,1
1420,2858,1
1420,2585,1
1420,2583,1
1696,1839,1
1696,1933,1
1696,2383,1
1696,2113,1
1696,2338,1
1696,2905,1
1696,2907,1
1696,2833,1
1696,2838,1
1696,2824,1
1696,2840,1
1696,2841,1
1696,2826,1
1696,2825,1
1718,1839,1
1718,1722,1
1718,2494,1
1718,732,1
1718,2909,1
1718,2839,1
1718,2826,1
1718,2825,1
1718,3150,1
1818,1839,1
1818,2424,1
1818,2425,1
1818,2516,1
1818,2395,1
1818,2398,1
1818,2402,1
1818,2410,1
1818,2386,1
1818,2404,1
1818,2851,1
1818,2853,1
1818,2401,1
1818,2400,1
1818,2852,1
1818,2167,1
1818,2844,1
1818,2909,1
1818,2907,1
1818,2825,1
1852,1839,1
1852,1627,1
1852,2338,1
1852,2125,1
1852,202,1
1852,2497,1
1852,2838,1
1852,2841,1
1852,2903,1
1875,1839,1
1875,1965,1
1875,1841,1
1875,1978,1
1875,2909,1
1875,2833,1
1875,2841,1
1875,3280,1
1875,2355,1
1875,2335,1
1875,2958,1
1915,1839,1
1915,1722,1
1915,2084,1
1915,2003,1
1915,2586,1
1915,2909,1
1915,2878,1
1915,2907,1
1915,2838,1
1915,2840,1
1915,2826,1
1915,2929,1
2074,1839,1
2074,352,1
2074,2548,1
2074,2953,1
2074,2952,1
2074,2929,1
2074,950,1
2159,1839,1
2159,1722,1
2159,2326,1
2159,2548,1
2159,2177,1
2159,2955,1
2159,2957,1
2159,2947,1
2159,3056,1
2159,2891,1
2159,2929,1
2159,2948,1
2159,2949,1
2159,2877,1
2159,3025,1
2651,1839,1
2651,1841,1
2651,756,1
2651,518,1
2651,2158,1
2651,2326,1
2651,2838,1
2651,2840,1
2651,3280,1
2651,3105,1
2651,3028,1
2651,3167,1
2651,3111,1
2651,3097,1
3191,1839,1
3191,1668,1
3191,1602,1
3191,2326,1
3191,2858,1
3191,2117,1
3191,3280,1
3191,3150,1
3191,2957,1
3191,3059,1
3191,3108,1
3191,3109,1
3191,3244,1
3203,1839,1
3203,1841,1
3203,1722,1
3203,1928,1
3203,1917,1
3203,2839,1
3203,2824,1
3203,3150,1
3203,954,1
3203,3303,1
4312,1839,2
4312,3150,2
4312,950,2
4312,3198,2
4312,3213,2
4312,955,2
4312,3314,2
4312,3380,2
4312,3576,2
4312,3349,2
4312,3573,2
4,1967,1
4,1983,1
4,2008,1
4,2010,1
4,2018,1
4,1969,1
4,2037,1
4,1981,1
12,1967,2
12,1965,2
12,1888,4
12,1971,2
12,842,2
12,1984,2
12,1604,2
38,1967,2
38,1764,2
38,1872,2
38,1795,3
38,1650,3
38,1885,2
38,2760,2
38,1708,2
38,2007,2
38,1181,2
38,2772,3
38,2710,2
38,2758,2
76,1967,2
76,1567,2
76,1566,2
76,1915,2
76,2467,2
76,2512,2
76,2007,2
76,1305,2
82,1967,2
82,1728,2
82,1955,2
82,2010,2
82,1764,2
82,1841,2
82,1722,2
82,1801,2
82,1885,2
82,1717,2
82,632,2
82,627,2
106,1967,3
106,948,2
106,1936,3
106,1995,3
106,1935,2
106,1604,2
106,1985,3
106,1698,2
119,1967,2
119,1980,2
119,1878,7
119,1952,2
119,1589,2
119,1942,2
119,1941,2
119,1564,3
141,1967,2
141,1980,2
141,1930,2
141,1931,2
141,1932,2
141,1935,2
141,1929,2
141,1889,2
141,1915,2
141,1986,2
141,625,2
141,1462,2
141,1706,2
141,2034,2
158,1967,2
158,1905,2
158,1764,2
158,1232,3
158,1775,3
158,627,2
158,713,4
158,2554,2
158,2070,2
158,2033,3
158,2040,2
158,2291,3
158,2381,5
158,2041,2
158,2073,3
165,1967,2
165,1980,2
165,1971,2
165,1757,2
165,1687,2
